Order Date,Average of Profit,forecastValue,confidenceHighBound,confidenceLowBound
2020-12-01 00:00:00,21.143882352941176,,,
2020-12-02 00:00:00,-0.21591176470588236,,,
2020-12-03 00:00:00,14.037035,,,
2020-12-04 00:00:00,-1.221561111111111,,,
2020-12-05 00:00:00,23.55913157894737,,,
2020-12-06 00:00:00,2.8836,,,
2020-12-07 00:00:00,-298.51858888888887,,,
2020-12-08 00:00:00,38.48681666666666,,,
2020-12-09 00:00:00,45.064903030303036,,,
2020-12-10 00:00:00,34.07474285714286,,,
2020-12-11 00:00:00,-3.745859090909091,,,
2020-12-13 00:00:00,16.5359,,,
2020-12-14 00:00:00,11.958333333333334,,,
2020-12-15 00:00:00,10.51892,,,
2020-12-16 00:00:00,13.170861538461539,,,
2020-12-17 00:00:00,23.31465384615385,,,
2020-12-18 00:00:00,42.040785,,,
2020-12-19 00:00:00,-30.49192,,,
2020-12-20 00:00:00,35.3823,,,
2020-12-21 00:00:00,51.88740909090909,,,
2020-12-22 00:00:00,35.44898888888889,,,
2020-12-23 00:00:00,18.939853333333335,,,
2020-12-24 00:00:00,98.01498125,,,
2020-12-25 00:00:00,15.617404347826088,,,
2020-12-26 00:00:00,15.28005,,,
2020-12-27 00:00:00,-15.9871,,,
2020-12-28 00:00:00,13.322042105263158,,,
2020-12-29 00:00:00,53.70281666666667,,,
2020-12-30 00:00:00,14.505214285714287,,,
2020-12-31 00:00:00,-0.6048,'-0.6048,'-0.6048,'-0.6048
2021-01-01 00:00:00,,23.193458889990527,233.88988447144695,'-187.5029666914659
2021-01-02 00:00:00,,29.273280863849408,241.0205679546885,'-182.47400622698967
2021-01-03 00:00:00,,24.968567944600622,237.76152701011637,'-187.8243911209151
2021-01-04 00:00:00,,40.38429814248413,254.2178157803565,'-173.44921949538826
2021-01-05 00:00:00,,40.8674351452507,255.73647224207,'-174.00160195156857
2021-01-06 00:00:00,,1.3522126292142396,217.2518025788997,'-214.5473773204712
2021-01-07 00:00:00,,1.0719770108664264,217.99722399233318,'-215.85326997060034
2021-01-08 00:00:00,,'-2.8626781513641717,215.08339916020014,'-220.8087554629285
2021-01-09 00:00:00,,39.1426933465053,258.10484179464777,'-179.8194551016372
2021-01-10 00:00:00,,48.695936927828605,268.6694632680553,'-171.2775894123981
2021-01-11 00:00:00,,25.12935001785565,246.10962544551103,'-195.85092540979974
2021-01-12 00:00:00,,10.666792939286207,232.64925162827916,'-211.31566574970674
2021-01-13 00:00:00,,6.970390891699399,229.95052857920393,'-216.00974679580514
2021-01-14 00:00:00,,5.3542836722446,229.32765628753228,'-218.61908894304307
2021-01-15 00:00:00,,8.105926922565958,233.0681492582162,'-216.85629541308427
2021-01-16 00:00:00,,33.3745739158163,259.3213183396352,'-192.5721705080026
2021-01-17 00:00:00,,23.193458889990527,252.99758823782722,'-206.61067045784617
2021-01-18 00:00:00,,29.273280863849408,260.0412762679896,'-201.4947145402908
2021-01-19 00:00:00,,24.968567944600622,256.69642026359423,'-206.75928437439296
2021-01-20 00:00:00,,40.38429814248413,273.06804784989566,'-192.29945156492738
2021-01-21 00:00:00,,40.8674351452507,274.5031713146761,'-192.7683010241747
2021-01-22 00:00:00,,1.3522126292142396,235.93607194813112,'-233.23164668970261
2021-01-23 00:00:00,,1.0719770108664264,236.60014282227291,'-234.45618880054008
2021-01-24 00:00:00,,'-2.8626781513641717,233.60602321947985,'-239.3313795222082
2021-01-25 00:00:00,,39.1426933465053,276.5482041619483,'-198.26281746893775
2021-01-26 00:00:00,,48.695936927828605,287.03457501043044,'-189.64270115477325
2021-01-27 00:00:00,,25.12935001785565,264.3974762708054,'-214.13877623509407
2021-01-28 00:00:00,,10.666792939286207,250.86081051284177,'-229.52722463426934
2021-01-29 00:00:00,,6.970390891699399,248.0867443720337,'-234.14596258863492
2021-01-30 00:00:00,,5.3542836722446,247.38945829192988,'-236.68089094744067
